X,Y,Theta,Time
-1.185528359094526890e-01,5.830890200424423409e-01,8.419468311620712520e-01,8.649999999999860023e+00
-1.178868240420184454e-01,5.838349611878664858e-01,8.356636458548916124e-01,8.659999999999859810e+00
-1.172161384654817340e-01,5.845767029606052656e-01,8.293804605477119729e-01,8.669999999999859597e+00
-1.165408056573607187e-01,5.853142160779634118e-01,8.230972752405323334e-01,8.679999999999859384e+00
-1.158608522786383072e-01,5.860474714241860061e-01,8.168140899333526939e-01,8.689999999999859170e+00
-1.151763051727096171e-01,5.867764400516074508e-01,8.105309046261730543e-01,8.699999999999858957e+00
-1.144871913643222688e-01,5.875010931817945536e-01,8.042477193189934148e-01,8.709999999999858744e+00
-1.137935380585094747e-01,5.882214022066825088e-01,7.979645340118137753e-01,8.719999999999858531e+00
-1.130953726395160092e-01,5.889373386897043261e-01,7.916813487046341358e-01,8.729999999999858318e+00
-1.123927226697171711e-01,5.896488743669136001e-01,7.853981633974544962e-01,8.739999999999858105e+00
-1.116856158885306260e-01,5.903559811481001729e-01,7.791149780902748567e-01,8.749999999999857891e+00
-1.109740802113213382e-01,5.910586311178990249e-01,7.728317927830952172e-01,8.759999999999857678e+00
-1.102581437282995069e-01,5.917567965368925043e-01,7.665486074759155777e-01,8.769999999999857465e+00
-1.095378347034116073e-01,5.924504498427053401e-01,7.602654221687359382e-01,8.779999999999857252e+00
-1.088131815732245600e-01,5.931395636510926606e-01,7.539822368615562986e-01,8.789999999999857039e+00
-1.080842129458031570e-01,5.938241107570213506e-01,7.476990515543766591e-01,8.799999999999856826e+00
-1.073509575995806042e-01,5.945040641357437483e-01,7.414158662471970196e-01,8.809999999999856612e+00
-1.066134444822224303e-01,5.951793969438647913e-01,7.351326809400173801e-01,8.819999999999856399e+00
-1.058717027094836921e-01,5.958500825204015028e-01,7.288494956328377405e-01,8.829999999999856186e+00
-1.051257615640595194e-01,5.965160943878357047e-01,7.225663103256581010e-01,8.839999999999855973e+00
-1.043756504944290675e-01,5.971774062531594041e-01,7.162831250184784615e-01,8.849999999999855760e+00
-1.036213991136929607e-01,5.978339920089124071e-01,7.099999397112988220e-01,8.859999999999855547e+00
-1.028630371984042419e-01,5.984858257342132726e-01,7.037167544041191825e-01,8.869999999999855333e+00
-1.021005946873927983e-01,5.991328816957827152e-01,6.974335690969395429e-01,8.879999999999855120e+00
-1.013341016805834466e-01,5.997751343489593490e-01,6.911503837897599034e-01,8.889999999999854907e+00
-1.005635884378076605e-01,6.004125583387079912e-01,6.848671984825802639e-01,8.899999999999854694e+00
-9.978908537760892983e-02,6.010451285006210842e-01,6.785840131754006244e-01,8.909999999999854481e+00
-9.901062307604191481e-02,6.016728198619117896e-01,6.723008278682209848e-01,8.919999999999854268e+00
-9.822823226546532893e-02,6.022956076423998661e-01,6.660176425610413453e-01,8.929999999999854055e+00
-9.744194383332871467e-02,6.029134672554902208e-01,6.597344572538617058e-01,8.939999999999853841e+00
-9.665178882095303015e-02,6.035263743091432431e-01,6.534512719466820663e-01,8.949999999999853628e+00
-9.585779842230519876e-02,6.041343046068378131e-01,6.471680866395024267e-01,8.959999999999853415e+00
-9.506000398276663599e-02,6.047372341485268699e-01,6.408849013323227872e-01,8.969999999999853202e+00
-9.425843699789576702e-02,6.053351391315844321e-01,6.346017160251431477e-01,8.979999999999852989e+00
-9.345312911218464635e-02,6.059279959517455127e-01,6.283185307179635082e-01,8.989999999999852776e+00
-9.264411211780970712e-02,6.065157812040380403e-01,6.220353454107838687e-01,8.999999999999852562e+00
-9.183141795337661228e-02,6.070984716837066753e-01,6.157521601036042291e-01,9.009999999999852349e+00
-9.101507870265942990e-02,6.076760443871289663e-01,6.094689747964245896e-01,9.019999999999852136e+00
-9.019512659333397964e-02,6.082484765127235127e-01,6.031857894892449501e-01,9.029999999999851923e+00
-8.937159399570555884e-02,6.088157454618502440e-01,5.969026041820653106e-01,9.039999999999851710e+00
-8.854451342143099257e-02,6.093778288397023735e-01,5.906194188748856710e-01,9.049999999999851497e+00
-8.771391752223518801e-02,6.099347044561905795e-01,5.843362335677060315e-01,9.059999999999851283e+00
-8.687983908862201288e-02,6.104863503268189717e-01,5.780530482605263920e-01,9.069999999999851070e+00
-8.604231104857987256e-02,6.110327446735532853e-01,5.717698629533467525e-01,9.079999999999850857e+00
-8.520136646628170829e-02,6.115738659256801935e-01,5.654866776461671130e-01,9.089999999999850644e+00
-8.435703854077969410e-02,6.121096927206591820e-01,5.592034923389874734e-01,9.099999999999850431e+00
-8.350936060469461852e-02,6.126402039049658743e-01,5.529203070318078339e-01,9.109999999999850218e+00
-8.265836612289992336e-02,6.131653785349271413e-01,5.466371217246281944e-01,9.119999999999850004e+00
-8.180408869120063542e-02,6.136851958775478844e-01,5.403539364174485549e-01,9.129999999999849791e+00
-8.094656203500698310e-02,6.141996354113293810e-01,5.340707511102689153e-01,9.139999999999849578e+00
-8.008582000800304468e-02,6.147086768270797474e-01,5.277875658030892758e-01,9.149999999999849365e+00
-7.922189659081020630e-02,6.152123000287155197e-01,5.215043804959096363e-01,9.159999999999849152e+00
-7.835482588964572115e-02,6.157104851340550189e-01,5.152211951887299968e-01,9.169999999999848939e+00
-7.748464213497620323e-02,6.162032124756032792e-01,5.089380098815503572e-01,9.179999999999848725e+00
-7.661137968016629163e-02,6.166904626013286483e-01,5.026548245743707177e-01,9.189999999999848512e+00
-7.573507300012242982e-02,6.171722162754303964e-01,4.963716392671910782e-01,9.199999999999848299e+00
-7.485575668993187104e-02,6.176484544790983300e-01,4.900884539600114387e-01,9.209999999999848086e+00
-7.397346546349692353e-02,6.181191584112636361e-01,4.838052686528317992e-01,9.219999999999847873e+00
-7.308823415216446351e-02,6.185843094893410665e-01,4.775220833456521596e-01,9.229999999999847660e+00
-7.220009770335092392e-02,6.190438893499625728e-01,4.712388980384725201e-01,9.239999999999847446e+00
-7.130909117916255091e-02,6.194978798497021710e-01,4.649557127312928806e-01,9.249999999999847233e+00
-7.041524975501128880e-02,6.199462630657922579e-01,4.586725274241132411e-01,9.259999999999847020e+00
-6.951860871822605759e-02,6.203890212968311557e-01,4.523893421169336015e-01,9.269999999999846807e+00
-6.861920346665968673e-02,6.208261370634821086e-01,4.461061568097539620e-01,9.279999999999846594e+00
-6.771706950729149133e-02,6.212575931091630643e-01,4.398229715025743225e-01,9.289999999999846381e+00
-6.681224245482547675e-02,6.216833724007281292e-01,4.335397861953946830e-01,9.299999999999846167e+00
-6.590475803028436608e-02,6.221034581291399190e-01,4.272566008882150435e-01,9.309999999999845954e+00
-6.499465205959936709e-02,6.225178337101332504e-01,4.209734155810354039e-01,9.319999999999845741e+00
-6.408196047219585911e-02,6.229264827848696173e-01,4.146902302738557644e-01,9.329999999999845528e+00
-6.316671929957494436e-02,6.233293892205832298e-01,4.084070449666761249e-01,9.339999999999845315e+00
-6.224896467389096771e-02,6.237265371112180601e-01,4.021238596594964854e-01,9.349999999999845102e+00
-6.132873282652509528e-02,6.241179107780552293e-01,3.958406743523168458e-01,9.359999999999844889e+00
-6.040606008665497934e-02,6.245034947703326234e-01,3.895574890451372063e-01,9.369999999999844675e+00
-5.948098287982052368e-02,6.248832738658544050e-01,3.832743037379575668e-01,9.379999999999844462e+00
-5.855353772648586030e-02,6.252572330715922000e-01,3.769911184307779273e-01,9.389999999999844249e+00
-5.762376124059760685e-02,6.256253576242768455e-01,3.707079331235982878e-01,9.399999999999844036e+00
-5.669169012813939784e-02,6.259876329909813686e-01,3.644247478164186482e-01,9.409999999999843823e+00
-5.575736118568278693e-02,6.263440448696946383e-01,3.581415625092390087e-01,9.419999999999843610e+00
-5.482081129893459637e-02,6.266945791898859142e-01,3.518583772020593692e-01,9.429999999999843396e+00
-5.388207744128072074e-02,6.270392221130604016e-01,3.455751918948797297e-01,9.439999999999843183e+00
-5.294119667232649595e-02,6.273779600333057038e-01,3.392920065877000901e-01,9.449999999999842970e+00
-5.199820613643363343e-02,6.277107795778287258e-01,3.330088212805204506e-01,9.459999999999842757e+00
-5.105314306125383061e-02,6.280376676074836961e-01,3.267256359733408111e-01,9.469999999999842544e+00
-5.010604475625908549e-02,6.283586112172908633e-01,3.204424506661611716e-01,9.479999999999842331e+00
-4.915694861126879145e-02,6.286735977369461992e-01,3.141592653589815320e-01,9.489999999999842117e+00
-4.820589209497364025e-02,6.289826147313211102e-01,3.078760800518018925e-01,9.499999999999841904e+00
-4.725291275345642333e-02,6.292856500009539333e-01,3.015928947446222530e-01,9.509999999999841691e+00
-4.629804820870977999e-02,6.295826915825309955e-01,2.953097094374426135e-01,9.519999999999841478e+00
-4.534133615715094795e-02,6.298737277493592357e-01,2.890265241302629740e-01,9.529999999999841265e+00
-4.438281436813357184e-02,6.301587470118291678e-01,2.827433388230833344e-01,9.539999999999841052e+00
-4.342252068245663205e-02,6.304377381178684070e-01,2.764601535159036949e-01,9.549999999999840838e+00
-4.246049301087054945e-02,6.307106900533857585e-01,2.701769682087240554e-01,9.559999999999840625e+00
-4.149676933258054229e-02,6.309775920427060925e-01,2.638937829015444159e-01,9.569999999999840412e+00
-4.053138769374727002e-02,6.312384335489960030e-01,2.576105975943647763e-01,9.579999999999840199e+00
-3.956438620598483336e-02,6.314932042746793650e-01,2.513274122871851368e-01,9.589999999999839986e+00
-3.859580304485620006e-02,6.317418941618442307e-01,2.450442269800054973e-01,9.599999999999839773e+00
-3.762567644836609104e-02,6.319844933926396235e-01,2.387610416728258578e-01,9.609999999999839559e+00
-3.665404471545141707e-02,6.322209923896633388e-01,2.324778563656462183e-01,9.619999999999839346e+00
-3.568094620446929377e-02,6.324513818163399748e-01,2.261946710584665787e-01,9.629999999999839133e+00
-3.470641933168271825e-02,6.326756525772893047e-01,2.199114857512869392e-01,9.639999999999838920e+00
-3.373050256974396977e-02,6.328937958186858781e-01,2.136283004441072997e-01,9.649999999999838707e+00
-3.275323444617577601e-02,6.331058029286079636e-01,2.073451151369276602e-01,9.659999999999838494e+00
-3.177465354185030066e-02,6.333116655373778325e-01,2.010619298297480206e-01,9.669999999999838280e+00
-3.079479848946605272e-02,6.335113755178922723e-01,1.947787445225683811e-01,9.679999999999838067e+00
-2.981370797202271758e-02,6.337049249859431077e-01,1.884955592153887416e-01,9.689999999999837854e+00
-2.883142072129402794e-02,6.338923063005288405e-01,1.822123739082091021e-01,9.699999999999837641e+00
-2.784797551629869874e-02,6.340735120641559641e-01,1.759291886010294625e-01,9.709999999999837428e+00
-2.686341118176949205e-02,6.342485351231312851e-01,1.696460032938498230e-01,9.719999999999837215e+00
-2.587776658662049520e-02,6.344173685678440311e-01,1.633628179866701835e-01,9.729999999999837001e+00
-2.489108064241262602e-02,6.345800057330389654e-01,1.570796326794905440e-01,9.739999999999836788e+00
-2.390339230181749014e-02,6.347364401980791770e-01,1.507964473723109045e-01,9.749999999999836575e+00
-2.291474055707957633e-02,6.348866657871999886e-01,1.445132620651312649e-01,9.759999999999836362e+00
-2.192516443847692537e-02,6.350306765697522060e-01,1.382300767579516254e-01,9.769999999999836149e+00
-2.093470301278027579e-02,6.351684668604368200e-01,1.319468914507719859e-01,9.779999999999835936e+00
-1.994339538171076981e-02,6.353000312195290489e-01,1.256637061435923464e-01,9.789999999999835723e+00
-1.895128068039629229e-02,6.354253644530933887e-01,1.193805208364127068e-01,9.799999999999835509e+00
-1.795839807582647746e-02,6.355444616131882274e-01,1.130973355292330673e-01,9.809999999999835296e+00
-1.696478676530647003e-02,6.356573179980616883e-01,1.068141502220534278e-01,9.819999999999835083e+00
-1.597048597490947214e-02,6.357639291523369263e-01,1.005309649148737883e-01,9.829999999999834870e+00
-1.497553495792817123e-02,6.358642908671880978e-01,9.424777960769414875e-02,9.839999999999834657e+00
-1.397997299332509082e-02,6.359583991805065617e-01,8.796459430051450923e-02,9.849999999999834444e+00
-1.298383938418191767e-02,6.360462503770573095e-01,8.168140899333486971e-02,9.859999999999834230e+00
-1.198717345614788710e-02,6.361278409886255147e-01,7.539822368615523018e-02,9.869999999999834017e+00
-1.099001455588727305e-02,6.362031677941534236e-01,6.911503837897559066e-02,9.879999999999833804e+00
-9.992402049526047381e-03,6.362722278198678083e-01,6.283185307179595114e-02,9.889999999999833591e+00
-8.994375321097775738e-03,6.363350183393970960e-01,5.654866776461631162e-02,9.899999999999833378e+00
-7.995973770988800550e-03,6.363915368738791711e-01,5.026548245743667209e-02,9.909999999999833165e+00
-6.997236814382782992e-03,6.364417811920589640e-01,4.398229715025703257e-02,9.919999999999832951e+00
-5.998203879704658639e-03,6.364857493103768249e-01,3.769911184307739305e-02,9.929999999999832738e+00
-4.998914407064069219e-03,6.365234394930467943e-01,3.141592653589775352e-02,9.939999999999832525e+00
-3.999407846698338140e-03,6.365548502521248819e-01,2.513274122871811400e-02,9.949999999999832312e+00
-2.999723657415038353e-03,6.365799803475682417e-01,1.884955592153847448e-02,9.959999999999832099e+00
-1.999901305034229321e-03,6.365988287872836882e-01,1.256637061435883496e-02,9.969999999999831886e+00
-9.999802608304131802e-04,6.366113948271669987e-01,6.283185307179195433e-03,9.979999999999831672e+00
2.572399758482557530e-14,6.366176779711325562e-01,-4.440892098500626162e-16,9.989999999999831459e+00
